,Commodity Year,Locations State Code,Location State Abbreviation,Location County Code,Location County Name,Commodity Code,Commodity Name,Insurance Plan Code,Insurance Plan Abbreviation,Stage Code,Damage Cause Code,Damage Cause Description,Month of Loss,Month of Loss Abbreviation,Determined Acres,Indemnity Amount
27436,2018,38,ND,23,Divide,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,143.945,15822.0
27437,2018,38,ND,23,Divide,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,300.9749,26390.0
27438,2018,38,ND,23,Divide,11,WHEAT,1,YP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,143.945,15822.0
27439,2018,38,ND,23,Divide,15,CANOLA,2,RP,UH,21,Hail,6,JUN,445.69,63798.0
27440,2018,38,ND,23,Divide,15,CANOLA,2,RP,H,81,Plant Disease,7,JUL,150.0,14422.0
27441,2018,38,ND,23,Divide,16,OATS,90,APH,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,6.71,791.0
27442,2018,38,ND,23,Divide,31,FLAX,90,APH,H,11,Drought,7,JUL,145.85,4299.0
27443,2018,38,ND,23,Divide,31,FLAX,90,APH,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,237.54,15020.0
27444,2018,38,ND,23,Divide,41,CORN,1,YP,UH,12,Heat,8,AUG,142.8,10783.0
27445,2018,38,ND,23,Divide,41,CORN,1,YP,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,17.3,2485.0
27446,2018,38,ND,23,Divide,49,SAFFLOWER,90,APH,UH,21,Hail,6,JUN,163.91,13405.0
27447,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,11,Drought,7,JUL,1094.52,50675.0
27448,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,11,Drought,7,JUL,75.23,1982.0
27449,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,11,Drought,8,AUG,55.6111,4964.5
27450,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,12,Heat,7,JUL,67.5,1057.0
27451,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,12,Heat,8,AUG,532.7,24329.0
27452,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,12,Heat,8,AUG,225.9397,20013.75
27453,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,UH,21,Hail,6,JUN,187.81,51140.0
27454,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,21,Hail,6,JUN,379.9,28068.0
27455,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,21,Hail,7,JUL,247.53,4455.0
27456,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,640.5774,35703.0
27457,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,805.3397,68573.25
27458,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,31,Excess Moisture/Precipitation/Rain,9,SEP,340.4,10816.0
27459,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,7.992,587.0
27460,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,31,Excess Moisture/Precipitation/Rain,7,JUL,55.6111,4964.5
27461,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,61,Wind/Excess Wind,7,JUL,328.08,20520.0
27462,2018,38,ND,23,Divide,67,DRY PEAS,1,YP,H,81,Plant Disease,6,JUN,13.1295,807.0
27463,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,81,Plant Disease,7,JUL,352.3,25696.0
27464,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,81,Plant Disease,8,AUG,170.4,3685.0
27465,2018,38,ND,23,Divide,67,DRY PEAS,2,RP,H,81,Plant Disease,6,JUN,426.33,13951.0
27466,2018,38,ND,23,Divide,81,SOYBEANS,2,RP,H,11,Drought,8,AUG,1038.42,47672.0
27467,2018,38,ND,23,Divide,81,SOYBEANS,2,RP,UH,21,Hail,6,JUN,192.81,27621.0
27468,2018,38,ND,23,Divide,81,SOYBEANS,2,RP,R,21,Hail,6,JUN,1044.94,31852.0
27469,2018,38,ND,23,Divide,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,50217.0
27470,2018,38,ND,23,Divide,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,80325.0
27471,2018,38,ND,23,Divide,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,2911.0
27472,2018,38,ND,23,Divide,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,19105.0
27473,2018,38,ND,23,Divide,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,11385.0
27474,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,01,Decline in Price,8,AUG,921.43,5430.0
27475,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,01,Decline in Price,7,JUL,69.5,541.0
27476,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,11,Drought,6,JUN,319.2245,13747.65
27477,2018,38,ND,25,Dunn,11,WHEAT,1,YP,UH,11,Drought,6,JUN,66.366,2470.8
27478,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,11,Drought,6,JUN,634.341,75463.3
27479,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,11,Drought,7,JUL,140.5574,4912.4
27480,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,11,Drought,5,MAY,483.149,56235.2
27481,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,11,Drought,8,AUG,200.89,28571.0
27482,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,11,Drought,5,MAY,377.8765,22246.55
27483,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,11,Drought,8,AUG,804.29,36340.0
27484,2018,38,ND,25,Dunn,11,WHEAT,1,YP,UH,11,Drought,5,MAY,44.244,1647.2
27485,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,11,Drought,7,JUL,107.49,11120.0
27486,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,12,Heat,7,JUL,36.454,457.2
27487,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,21,Hail,5,MAY,23.51,1810.0
27488,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,21,Hail,6,JUN,48.827,3309.7
27489,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,21,Hail,6,JUN,322.455,45767.0
27490,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,21,Hail,5,MAY,75.83,6435.0
27491,2018,38,ND,25,Dunn,11,WHEAT,2,RP,UH,21,Hail,7,JUL,2525.305,355393.5
27492,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,21,Hail,7,JUL,975.93,54765.5
27493,2018,38,ND,25,Dunn,11,WHEAT,2,RP,H,21,Hail,9,SEP,335.85,29777.0
27494,2018,38,ND,25,Dunn,16,OATS,90,APH,H,11,Drought,7,JUL,18.672,793.6
27495,2018,38,ND,25,Dunn,16,OATS,90,APH,H,11,Drought,6,JUN,16.624,-664.4
27496,2018,38,ND,25,Dunn,16,OATS,90,APH,UH,11,Drought,5,MAY,183.606,5248.2
27497,2018,38,ND,25,Dunn,16,OATS,90,APH,H,11,Drought,5,MAY,43.608,-203.0
27498,2018,38,ND,25,Dunn,16,OATS,90,APH,UH,11,Drought,6,JUN,150.234,4643.3
27499,2018,38,ND,25,Dunn,16,OATS,90,APH,UH,12,Heat,6,JUN,27.83,1144.5
27500,2018,38,ND,25,Dunn,16,OATS,90,APH,H,12,Heat,7,JUL,9.336,396.8
27501,2018,38,ND,25,Dunn,31,FLAX,90,APH,UH,21,Hail,7,JUL,413.19,55789.0
27502,2018,38,ND,25,Dunn,33,FORAGE PRODUCTION,90,APH,H,11,Drought,6,JUN,2018.08,42805.0
27503,2018,38,ND,25,Dunn,33,FORAGE PRODUCTION,90,APH,H,11,Drought,5,MAY,1006.87,13829.9
27504,2018,38,ND,25,Dunn,33,FORAGE PRODUCTION,90,APH,UH,11,Drought,5,MAY,139.78,4030.9
27505,2018,38,ND,25,Dunn,33,FORAGE PRODUCTION,90,APH,UH,21,Hail,5,MAY,40.92,1577.1
27506,2018,38,ND,25,Dunn,33,FORAGE PRODUCTION,90,APH,H,21,Hail,5,MAY,324.68,4355.1
27507,2018,38,ND,25,Dunn,41,CORN,2,RP,UH,11,Drought,5,MAY,38.064,3354.6
27508,2018,38,ND,25,Dunn,41,CORN,2,RP,UH,11,Drought,7,JUL,25.376,2236.4
27509,2018,38,ND,25,Dunn,41,CORN,1,YP,UH,21,Hail,7,JUL,23.2,4309.0
27510,2018,38,ND,25,Dunn,41,CORN,2,RP,UH,21,Hail,6,JUN,86.78,3282.0
27511,2018,38,ND,25,Dunn,41,CORN,1,YP,H,21,Hail,7,JUL,81.58,7396.0
27512,2018,38,ND,25,Dunn,41,CORN,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,50.0,1463.0
27513,2018,38,ND,25,Dunn,67,DRY PEAS,2,RP,H,21,Hail,7,JUL,654.92,63966.0
27514,2018,38,ND,25,Dunn,69,MUSTARD,90,APH,H,11,Drought,7,JUL,180.594,11501.4
27515,2018,38,ND,25,Dunn,69,MUSTARD,90,APH,H,11,Drought,5,MAY,120.396,7667.6
27516,2018,38,ND,25,Dunn,78,SUNFLOWERS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,75.29,2304.0
27517,2018,38,ND,25,Dunn,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,107620.0
27518,2018,38,ND,25,Dunn,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,274975.0
27519,2018,38,ND,25,Dunn,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,69357.0
27520,2018,38,ND,25,Dunn,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,2327.0
27521,2018,38,ND,25,Dunn,91,BARLEY,2,RP,UH,11,Drought,5,MAY,222.44,10498.0
27522,2018,38,ND,25,Dunn,91,BARLEY,2,RP,UH,21,Hail,7,JUL,88.51,4164.0
27523,2018,38,ND,25,Dunn,91,BARLEY,2,RP,UH,81,Plant Disease,6,JUN,304.53,22202.0
27524,2018,38,ND,25,Dunn,91,BARLEY,2,RP,H,81,Plant Disease,6,JUN,81.31,1661.0
27525,2018,38,ND,25,Dunn,332,ANNUAL FORAGE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,2,FEB,0.0,3219.0
27526,2018,38,ND,25,Dunn,332,ANNUAL FORAGE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,3997.0
27527,2018,38,ND,25,Dunn,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,24886.0
27528,2018,38,ND,25,Dunn,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,14061.0
27529,2018,38,ND,27,Eddy,11,WHEAT,2,RP,H,11,Drought,7,JUL,390.875,42121.5
27530,2018,38,ND,27,Eddy,11,WHEAT,2,RP,H,11,Drought,8,AUG,86.88,3689.0
27531,2018,38,ND,27,Eddy,11,WHEAT,1,YP,H,11,Drought,6,JUN,236.36,30537.0
27532,2018,38,ND,27,Eddy,11,WHEAT,2,RP,H,21,Hail,7,JUL,41.7582,278.0
27533,2018,38,ND,27,Eddy,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,22.68,3135.0
27534,2018,38,ND,27,Eddy,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,2,FEB,41.7,6109.0
27535,2018,38,ND,27,Eddy,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,33.29,4455.0
27536,2018,38,ND,27,Eddy,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,9,SEP,60.0,10714.0
27537,2018,38,ND,27,Eddy,11,WHEAT,2,RP,H,61,Wind/Excess Wind,7,JUL,63.775,8540.5
27538,2018,38,ND,27,Eddy,16,OATS,90,APH,H,11,Drought,7,JUL,13.5,312.5
27539,2018,38,ND,27,Eddy,16,OATS,90,APH,H,61,Wind/Excess Wind,7,JUL,13.5,312.5
27540,2018,38,ND,27,Eddy,41,CORN,2,RP,UH,11,Drought,7,JUL,216.3,43139.0
27541,2018,38,ND,27,Eddy,41,CORN,1,YP,UH,11,Drought,8,AUG,10.0,504.0
27542,2018,38,ND,27,Eddy,41,CORN,1,YP,UH,11,Drought,6,JUN,131.42,28206.0
27543,2018,38,ND,27,Eddy,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,2,FEB,38.78,8739.0
27544,2018,38,ND,27,Eddy,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,63.52,11948.0
27545,2018,38,ND,27,Eddy,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,42.39,6848.0
27546,2018,38,ND,27,Eddy,67,DRY PEAS,2,RP,H,21,Hail,7,JUL,278.631,25961.0
27547,2018,38,ND,27,Eddy,67,DRY PEAS,2,RP,H,21,Hail,1,JAN,40.959,2084.0
27548,2018,38,ND,27,Eddy,78,SUNFLOWERS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,7.08,717.0
27549,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,H,11,Drought,9,SEP,145.96,15165.0
27550,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,22.16,3388.0
27551,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,PF,31,Excess Moisture/Precipitation/Rain,9,SEP,27.4309,3964.0
27552,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,47.6,8964.0
27553,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,2,FEB,20.4,2529.0
27554,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,39.01,5340.0
27555,2018,38,ND,27,Eddy,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,107.04,15145.0
27556,2018,38,ND,27,Eddy,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,7335.0
27557,2018,38,ND,27,Eddy,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,9551.0
27558,2018,38,ND,27,Eddy,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,46328.0
27559,2018,38,ND,27,Eddy,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,213572.0
27560,2018,38,ND,27,Eddy,91,BARLEY,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,32.8,3636.0
27561,2018,38,ND,27,Eddy,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,5,MAY,0.0,2497.0
27562,2018,38,ND,27,Eddy,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,44291.0
27563,2018,38,ND,27,Eddy,9999,All Other Crops,90,APH,H,31,Excess Moisture/Precipitation/Rain,6,JUN,31.0,284.0
27564,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,11,Drought,7,JUL,336.35,8785.0
27565,2018,38,ND,29,Emmons,11,WHEAT,2,RP,UH,11,Drought,8,AUG,27.8,6207.0
27566,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,11,Drought,5,MAY,314.4,5358.0
27567,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,11,Drought,8,AUG,517.97,61946.0
27568,2018,38,ND,29,Emmons,11,WHEAT,1,YP,H,11,Drought,6,JUN,105.29,3951.0
27569,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,12,Heat,8,AUG,150.82,28443.0
27570,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,12,Heat,7,JUL,183.9,30056.0
27571,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,21,Hail,7,JUL,125.86,7596.0
27572,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,21,Hail,8,AUG,180.63,30844.0
27573,2018,38,ND,29,Emmons,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,31.32,3478.0
27574,2018,38,ND,29,Emmons,11,WHEAT,2,RP,H,81,Plant Disease,8,AUG,144.15,3765.0
27575,2018,38,ND,29,Emmons,16,OATS,90,APH,UH,11,Drought,5,MAY,178.4,10798.0
27576,2018,38,ND,29,Emmons,16,OATS,90,APH,H,11,Drought,8,AUG,230.06,18798.0
27577,2018,38,ND,29,Emmons,16,OATS,90,APH,H,11,Drought,7,JUL,48.07,2497.0
27578,2018,38,ND,29,Emmons,16,OATS,90,APH,UH,11,Drought,7,JUL,185.64,15922.0
27579,2018,38,ND,29,Emmons,16,OATS,90,APH,R,21,Hail,6,JUN,51.11,1162.5
27580,2018,38,ND,29,Emmons,16,OATS,90,APH,R,31,Excess Moisture/Precipitation/Rain,6,JUN,51.11,1162.5
27581,2018,38,ND,29,Emmons,16,OATS,90,APH,H,99,"Other (Snow, Lightning, Etc.)",7,JUL,250.55,17526.0
27582,2018,38,ND,29,Emmons,16,OATS,90,APH,UH,99,"Other (Snow, Lightning, Etc.)",6,JUN,167.75,8214.0
27583,2018,38,ND,29,Emmons,31,FLAX,90,APH,H,11,Drought,6,JUN,217.99,25573.0
27584,2018,38,ND,29,Emmons,33,FORAGE PRODUCTION,90,APH,H,11,Drought,6,JUN,535.7,15687.0
27585,2018,38,ND,29,Emmons,33,FORAGE PRODUCTION,90,APH,H,11,Drought,5,MAY,470.18,9423.0
27586,2018,38,ND,29,Emmons,33,FORAGE PRODUCTION,90,APH,H,11,Drought,7,JUL,555.15,35767.0
27587,2018,38,ND,29,Emmons,33,FORAGE PRODUCTION,90,APH,H,11,Drought,8,AUG,116.53,430.0
27588,2018,38,ND,29,Emmons,33,FORAGE PRODUCTION,90,APH,H,62,Hot Wind,5,MAY,56.4,336.0
27589,2018,38,ND,29,Emmons,41,CORN,2,RP,H,11,Drought,7,JUL,63.6,20275.0
27590,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,11,Drought,7,JUL,32.3,1407.0
27591,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,11,Drought,6,JUN,100.1,11297.0
27592,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,11,Drought,9,SEP,577.79,69270.0
27593,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,11,Drought,5,MAY,82.76,17450.4
27594,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,11,Drought,8,AUG,159.73,24945.0
27595,2018,38,ND,29,Emmons,41,CORN,1,YP,UH,11,Drought,7,JUL,113.3,22304.0
27596,2018,38,ND,29,Emmons,41,CORN,2,RP,R,21,Hail,6,JUN,107.0,3389.5
27597,2018,38,ND,29,Emmons,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,106.66,23466.0
27598,2018,38,ND,29,Emmons,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,45.34,8961.0
27599,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,31,Excess Moisture/Precipitation/Rain,6,JUN,99.8,20727.0
27600,2018,38,ND,29,Emmons,41,CORN,2,RP,H,51,Flood,7,JUL,30.58,4514.0
27601,2018,38,ND,29,Emmons,41,CORN,2,RP,UH,61,Wind/Excess Wind,8,AUG,124.14,26175.6
27602,2018,38,ND,29,Emmons,41,CORN,2,RP,R,61,Wind/Excess Wind,6,JUN,107.0,3389.5
27603,2018,38,ND,29,Emmons,67,DRY PEAS,2,RP,H,12,Heat,9,SEP,492.79,22147.0
27604,2018,38,ND,29,Emmons,78,SUNFLOWERS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,32.0,5258.0
27605,2018,38,ND,29,Emmons,78,SUNFLOWERS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,33.0,1011.0
27606,2018,38,ND,29,Emmons,78,SUNFLOWERS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,44.52,7687.0
27607,2018,38,ND,29,Emmons,78,SUNFLOWERS,2,RP,R,99,"Other (Snow, Lightning, Etc.)",6,JUN,250.68,10398.0
27608,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,H,11,Drought,9,SEP,21.0,3687.0
27609,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,21,Hail,6,JUN,1832.9425,55777.9
27610,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,6,JUN,1881.5935,57349.8
27611,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,110.6,14206.0
27612,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,31,Excess Moisture/Precipitation/Rain,5,MAY,684.34,20858.0
27613,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,61,Wind/Excess Wind,6,JUN,1131.12,34475.1
27614,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,71,Insects,6,JUN,170.0,5182.0
27615,2018,38,ND,29,Emmons,81,SOYBEANS,2,RP,R,XX,,6,JUN,95.154,2900.2
27616,2018,38,ND,29,Emmons,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,6,JUN,0.0,6036.0
27617,2018,38,ND,29,Emmons,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,37281.0
27618,2018,38,ND,29,Emmons,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,10,OCT,0.0,1226.0
27619,2018,38,ND,29,Emmons,88,"PASTURE,RANGELAND,FORAGE",13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,10011.0
27620,2018,38,ND,29,Emmons,91,BARLEY,1,YP,H,11,Drought,8,AUG,197.11,16451.0
27621,2018,38,ND,29,Emmons,91,BARLEY,1,YP,H,12,Heat,7,JUL,84.54,18095.0
27622,2018,38,ND,29,Emmons,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,4,APR,0.0,4158.0
27623,2018,38,ND,29,Emmons,1191,APICULTURE,13,RI,FL,55,ARPI/SCO/STAX/MP Crops Only,7,JUL,0.0,1450.0
27624,2018,38,ND,31,Foster,11,WHEAT,2,RP,H,11,Drought,7,JUL,99.0,11172.0
27625,2018,38,ND,31,Foster,11,WHEAT,2,RP,H,11,Drought,8,AUG,213.0,9535.0
27626,2018,38,ND,31,Foster,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,4,APR,33.1,3906.0
27627,2018,38,ND,31,Foster,11,WHEAT,2,RP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,441.2,21255.0
27628,2018,38,ND,31,Foster,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,6,JUN,95.3,15863.0
27629,2018,38,ND,31,Foster,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,105.9,16942.0
27630,2018,38,ND,31,Foster,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,9,SEP,53.164,9436.2
27631,2018,38,ND,31,Foster,11,WHEAT,2,RP,PF,31,Excess Moisture/Precipitation/Rain,10,OCT,33.376,5788.8
27632,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,74.628,11274.0
27633,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,275.5218,45230.0
27634,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,74.285,10909.0
27635,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,21.7,2289.0
27636,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,18.46,3402.0
27637,2018,38,ND,31,Foster,11,WHEAT,2,RP,P2,44,Cold Wet Weather,4,APR,25.26,3809.0
27638,2018,38,ND,31,Foster,15,CANOLA,2,RP,H,01,Decline in Price,9,SEP,162.19,913.0
27639,2018,38,ND,31,Foster,15,CANOLA,1,YP,H,31,Excess Moisture/Precipitation/Rain,6,JUN,53.84,3988.0
27640,2018,38,ND,31,Foster,15,CANOLA,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,96.1,9588.0
27641,2018,38,ND,31,Foster,15,CANOLA,1,YP,H,31,Excess Moisture/Precipitation/Rain,5,MAY,13.46,997.0
27642,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,1,JAN,25.41,5653.0
27643,2018,38,ND,31,Foster,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,4,APR,47.08,12119.0
27644,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,3,MAR,13.04,1751.0
27645,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,6,JUN,71.685,12806.0
27646,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,54.28,11182.0
27647,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,273.05,52790.0
27648,2018,38,ND,31,Foster,41,CORN,2,RP,PF,31,Excess Moisture/Precipitation/Rain,5,MAY,87.5,23234.0
27649,2018,38,ND,31,Foster,41,CORN,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,277.96,47718.0
27650,2018,38,ND,31,Foster,41,CORN,2,RP,P2,44,Cold Wet Weather,4,APR,103.0,16310.0
27651,2018,38,ND,31,Foster,47,DRY BEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,20.1,3809.0
27652,2018,38,ND,31,Foster,47,DRY BEANS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,4,APR,20.9,3322.0
27653,2018,38,ND,31,Foster,78,SUNFLOWERS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,5,MAY,50.0,5688.0
27654,2018,38,ND,31,Foster,78,SUNFLOWERS,2,RP,P2,31,Excess Moisture/Precipitation/Rain,9,SEP,0.83,119.0
27655,2018,38,ND,31,Foster,81,SOYBEANS,2,RP,R,21,Hail,5,MAY,100.0,3048.0
27656,2018,38,ND,31,Foster,81,SOYBEANS,2,RP,R,21,Hail,6,JUN,629.93,19200.0
27657,2018,38,ND,31,Foster,81,SOYBEANS,2,RP,PF,31,Excess Moisture/Precipitation/Rain,9,SEP,163.62,25703.0
